,reviewrating,reusefulcount,recoolcount,refunnycount,friendcount,fancount,tipcount,reviewcount,firstcount,usefulcount,coolcount,complimentcount,funnycount,busrating,buscateg,pricerange,monmembership,firstreview,maxReviewDay,avgReviewDay,avgpostedrating,avgreviewlen,polarity,subjective
9064,5,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,1,0,0,2,2,5,287,0.4,0.375
9065,3,0,0,0,0,0,0,4,0,0,0,0,0,4.0,1,0,0,0,4,4,3,246,0.4222222222222222,0.5416666666666666
9066,4,0,0,0,0,0,0,6,0,1,2,0,1,4.0,0,1,0,0,5,3,4,527,0.23333333333333336,0.46388888888888896
9067,4,0,0,0,4,0,0,18,0,16,3,0,14,4.0,1,2,9,0,4,1,3,715,0.23737373737373735,0.5
9068,4,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,2,0,0,2,2,4,157,0.1,0.3
9069,4,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,1,0,0,2,2,4,369,0.5,0.5
9070,5,0,0,0,0,0,0,3,0,0,0,0,0,4.0,0,2,0,0,3,3,4,585,0.2574125874125874,0.4508624708624709
9071,3,0,0,0,0,0,0,2,1,1,0,0,0,4.0,1,1,0,0,2,2,3,478,0.17752525252525253,0.3315656565656566
9072,4,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,0,0,0,1,1,4,282,0.55,0.4740740740740741
9073,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,5,703,0.2207142857142857,0.3921428571428571
9074,5,1,1,0,43,1,35,35,0,19,11,5,4,4.0,1,2,45,0,5,1,3,597,0.24500000000000002,0.44000000000000006
9075,5,1,0,0,0,0,0,6,0,26,6,0,9,4.0,1,1,23,0,2,1,3,1188,0.263053613053613,0.46445221445221446
9076,2,0,0,0,0,0,0,22,0,10,0,0,3,4.0,1,1,7,0,5,1,3,150,-0.016666666666666663,0.26666666666666666
9077,3,0,0,0,0,0,0,8,0,0,1,1,0,4.0,0,2,2,0,3,2,3,987,0.2690476190476191,0.4142857142857143
9078,5,0,0,0,0,0,0,4,0,0,0,0,0,4.0,1,1,0,0,4,4,4,294,0.64,0.6
9079,4,0,0,0,0,0,0,3,0,1,1,0,0,4.0,1,2,0,0,3,3,4,1001,0.3558823529411765,0.5875816993464053
9080,5,1,1,0,36,2,17,101,2,169,134,44,91,4.0,0,1,4,0,9,2,3,673,0.3714285714285714,0.5774891774891775
9081,5,0,0,0,9,3,2,25,0,11,1,3,3,4.0,1,1,39,0,5,1,4,883,0.3672727272727273,0.5909090909090909
9082,3,0,0,0,20,0,5,10,0,6,4,1,1,4.0,1,1,4,0,7,3,3,269,0.4079365079365079,0.6126984126984126
9083,5,0,0,0,1,0,0,2,0,1,0,0,0,4.5,0,2,2,0,1,1,5,584,0.038095238095238106,0.31428571428571433
9084,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,5,264,0.5,0.6
9085,4,0,0,0,0,0,0,3,0,1,2,0,0,4.0,1,1,1,0,3,3,4,525,0.33010204081632655,0.6017573696145124
9086,2,2,0,1,2,1,0,12,0,10,1,2,2,4.5,1,3,14,0,5,2,3,226,-0.024999999999999998,0.11666666666666668
9087,2,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,2,1581,0.047234848484848484,0.3625990675990675
9088,2,1,0,0,18,0,56,32,0,16,2,0,1,3.5,0,2,6,0,14,6,3,218,0.475,0.35
9089,4,0,0,0,1,0,0,37,0,3,0,0,3,3.5,1,1,0,0,21,12,3,274,0.06666666666666665,0.5333333333333333
9090,3,1,0,0,13,3,0,77,0,47,22,4,4,4.0,1,1,7,0,9,2,4,484,0.27878787878787875,0.2833333333333333
9091,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,2,0,0,1,1,5,826,0.36818181818181817,0.4242424242424242
9092,1,2,0,0,0,0,0,4,1,6,1,0,0,2.0,0,1,0,0,2,1,2,1411,0.1569047619047619,0.4385714285714286
9093,5,3,4,2,153,11,30,143,0,319,270,128,253,4.0,1,1,13,0,4,1,3,890,0.36568627450980395,0.5186274509803921
9094,2,0,0,0,18,0,4,32,1,15,3,4,7,4.0,1,1,38,0,5,2,3,738,0.17931998556998555,0.6397486772486772
9095,5,0,0,0,4,0,0,24,2,16,9,1,1,3.5,1,1,21,0,4,1,4,360,0.10937500000000001,0.709375
9096,3,6,1,4,15,5,0,47,10,244,142,67,157,4.5,1,3,49,0,6,1,2,1677,0.19395833333333334,0.33354166666666674
9097,4,0,0,0,47,3,450,323,17,399,242,171,199,3.5,1,1,18,0,22,3,3,723,0.1833333333333333,0.6027777777777777
9098,5,0,0,0,1,0,0,1,0,1,0,0,0,4.0,1,1,0,0,1,1,5,206,0.611111111111111,0.6666666666666666
9099,1,0,0,0,0,0,0,1,0,2,0,0,0,4.0,1,1,0,0,1,1,1,1626,0.14302721088435374,0.4894557823129252
9100,4,0,0,0,1,0,0,24,0,7,1,1,1,4.0,1,1,16,0,10,2,3,692,0.44999999999999996,0.75
9101,5,0,0,0,5,1,0,13,0,4,0,0,3,4.0,1,1,0,0,6,3,2,226,0.4375,0.2125
9102,4,0,0,0,0,0,0,22,0,0,0,1,0,4.0,1,2,2,0,5,2,4,161,0.8,0.75
9103,4,1,1,1,49,3,74,69,8,56,26,10,18,3.5,2,2,10,0,6,2,3,648,0.23750000000000002,0.6333333333333333
9104,5,1,2,0,24,3,0,72,8,53,31,30,30,4.0,1,1,5,0,5,1,4,372,0.30833333333333335,0.48750000000000004
9105,2,7,5,6,257,25,65,165,3,877,697,859,812,4.0,1,1,21,0,19,1,3,1805,-0.004687500000000004,0.47500000000000003
9106,4,0,0,0,0,0,0,15,1,11,0,0,0,4.0,1,1,29,0,3,1,3,492,0.47500000000000003,0.625
9107,2,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0,1,0,0,1,1,2,490,0.2833333333333334,0.44999999999999996
9108,4,0,1,0,61,4,9,280,2,258,115,32,56,4.0,1,2,6,0,7,1,3,708,0.34523809523809523,0.39999999999999997
9109,4,0,0,0,11,0,1,5,0,3,5,1,10,4.0,1,0,0,0,2,1,4,442,0.7000000000000001,0.5166666666666667
9110,5,0,0,0,12,1,0,6,2,2,1,0,0,4.0,1,1,1,0,2,1,5,1055,0.32224489795918365,0.3748421419849991
9111,5,0,0,0,0,0,0,12,0,11,4,0,2,4.0,1,1,21,0,3,1,4,664,0.07323232323232322,0.47222222222222215
9112,5,0,0,0,0,0,0,41,4,5,2,1,11,4.0,0,1,3,0,10,2,3,598,0.13333333333333333,0.5916666666666667
9113,4,1,4,1,1106,29,0,946,9,1747,1056,206,545,4.0,1,0,26,0,22,4,3,333,0.04999999999999999,0.775
9114,1,0,0,0,0,0,0,2,0,0,0,0,0,3.5,1,2,5,0,1,1,1,666,0.16250000000000003,0.6125
9115,5,0,0,0,29,0,15,78,0,42,13,2,14,4.0,1,1,5,0,7,1,3,393,0.253030303030303,0.25833333333333336
9116,3,0,0,0,0,0,3,51,1,16,2,1,3,3.5,1,1,33,0,6,1,3,818,0.00500000000000001,0.5850000000000002
9117,5,0,0,0,0,0,2,27,0,10,2,1,1,4.5,1,3,2,0,5,1,3,375,0.218034188034188,0.49948717948717947
9118,3,0,0,0,0,0,0,42,2,62,17,0,8,3.5,0,1,13,0,9,3,2,645,0.1773809523809524,0.4821428571428572
9119,5,0,0,0,9,0,0,3,1,0,0,0,0,4.0,1,1,0,0,2,1,5,621,0.32833333333333337,0.48166666666666663
9120,4,0,0,0,0,0,0,71,0,38,12,7,17,4.0,1,1,7,0,7,1,3,757,0.048055555555555546,0.4738194444444444
9121,1,0,0,0,0,0,0,1,0,3,0,0,0,4.0,1,0,16,0,1,1,1,1454,0.16587301587301587,0.24623015873015872
9122,4,4,2,0,0,0,0,6,0,9,4,0,0,4.0,1,1,21,0,2,1,4,1252,0.4916666666666667,0.6
9123,4,0,0,0,4,0,2,33,2,11,7,1,8,4.0,1,2,20,0,7,3,4,339,0.0,0.0
9124,5,0,0,0,3,0,2,2,0,3,0,0,0,4.0,1,1,18,0,1,1,4,423,0.31287878787878787,0.47973484848484854
9125,5,0,0,0,0,0,3,6,0,5,1,0,2,3.5,1,2,5,0,4,2,4,143,0.75,0.4
9126,5,0,0,0,0,0,0,5,0,4,0,0,1,4.0,1,1,0,0,4,2,3,1230,0.303475935828877,0.5234105763517528
9127,5,4,5,6,188,19,100,410,33,1343,1085,853,1141,4.0,1,2,61,0,7,1,3,1271,0.3478354978354979,0.5788961038961039
9128,2,0,0,0,0,0,0,4,0,1,1,0,1,4.0,1,1,14,0,2,1,1,1138,0.10000000000000002,0.3388888888888889
9129,3,0,0,0,0,0,0,14,1,0,0,0,1,3.5,1,1,3,0,7,3,3,320,0.16666666666666666,0.3333333333333333
9130,5,0,0,0,0,0,0,5,1,2,0,0,0,4.0,1,1,0,0,1,1,3,733,0.37626262626262624,0.4794224294224294
9131,5,0,0,0,0,0,0,10,0,5,1,0,5,3.5,1,1,0,0,9,6,3,424,0.25555555555555554,0.41111111111111115
9132,5,3,0,0,6,2,0,84,7,90,23,13,18,4.0,2,3,8,0,9,2,3,617,-0.3,0.2
9133,5,0,0,0,0,0,3,18,0,5,2,1,0,4.0,1,2,52,0,8,3,4,502,0.36833333333333335,0.6199999999999999
9134,4,0,0,0,0,0,0,1,0,1,0,0,0,4.0,1,1,0,0,1,1,4,252,0.24166666666666667,0.7583333333333333
9135,5,0,0,0,0,0,0,3,0,0,0,0,0,3.5,1,1,0,0,3,3,5,63,0.5,0.675
9136,3,0,0,0,0,0,0,12,1,1,1,0,0,3.5,1,1,3,0,7,2,3,306,0.19999999999999998,0.6357142857142858
9137,3,0,0,0,0,0,0,5,0,1,0,0,0,3.5,1,2,15,0,4,2,4,1186,0.28744588744588745,0.41825396825396816
9138,5,0,0,0,0,0,0,3,0,1,1,0,0,4.0,1,1,12,0,1,1,2,1173,0.35113035113035107,0.5106020522687189
9139,1,0,0,0,1,0,0,7,0,1,0,0,0,4.0,0,2,33,0,3,1,4,679,0.0,0.16666666666666666
9140,5,0,1,0,14,2,0,53,0,54,30,12,22,4.0,1,2,40,0,3,1,3,1039,0.17617965367965366,0.4828463203463203
9141,4,0,0,0,5,1,0,49,3,95,51,3,46,3.5,1,0,14,0,6,1,4,938,0.0,0.1
9142,4,0,0,0,8,1,0,27,0,2,1,2,1,4.0,1,2,0,0,4,1,3,781,0.02499999999999998,0.7375
9143,1,0,0,0,0,0,0,5,0,0,0,0,1,4.0,1,1,0,0,2,1,4,770,0.13963358070500928,0.33848948670377244
9144,5,0,0,0,0,0,0,3,0,2,0,0,2,4.0,1,1,0,0,3,3,3,815,0.6,0.6625
9145,2,0,0,0,8,0,2,21,1,22,8,1,10,3.5,0,1,2,0,13,4,3,394,0.09861111111111111,0.5949074074074074
9146,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,5,36,0.5,0.15
9147,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,2,21,0,1,1,5,107,1.0,0.3
9148,5,0,0,0,2,0,0,3,0,1,1,0,0,3.5,1,1,1,0,3,3,4,494,0.12216117216117216,0.38192448577063964
9149,5,0,0,0,1,0,0,12,0,9,4,0,7,4.0,1,2,3,0,5,2,3,470,0.14722222222222223,0.46666666666666673
9150,5,0,0,0,8,0,2,4,1,0,0,0,0,3.5,0,2,0,0,4,2,4,546,0.2051948051948052,0.503030303030303
9151,4,17,16,10,584,62,5,288,21,4459,4345,4477,3829,4.0,1,2,28,0,13,1,3,1415,0.21559884559884562,0.4592592592592592
9152,4,0,0,0,0,0,0,4,0,0,0,0,0,4.0,1,1,0,0,4,2,4,301,0.5,0.45
9153,5,0,0,0,0,0,0,3,0,0,0,0,1,4.0,1,1,1,0,2,1,2,1970,0.52,0.5900000000000001
9154,2,0,0,0,0,0,0,4,0,8,6,0,8,3.5,1,2,27,0,2,1,2,1413,0.21978653530377668,0.40131362889983585
9155,2,2,1,0,54,6,45,92,6,156,85,29,155,4.0,1,1,23,0,3,1,4,662,0.027777777777777776,0.4555555555555556
9156,5,0,0,0,0,0,0,6,0,2,0,0,0,4.0,1,1,0,0,6,6,3,179,0.39444444444444454,0.611111111111111
9157,2,0,0,0,32,2,0,56,0,24,11,0,9,3.5,1,1,1,0,11,5,3,450,0.35,0.35
9158,3,0,0,0,0,0,0,5,0,0,0,0,0,4.0,1,1,0,0,4,2,3,486,0.27999999999999997,0.5
9159,4,1,0,0,87,2,12,81,2,78,37,33,63,4.0,1,1,19,0,5,1,3,695,0.30486111111111114,0.4911458333333332
9160,4,4,4,1,365,38,5,893,232,3457,2778,1119,2195,3.5,0,2,61,0,11,1,3,768,0.2024891774891775,0.6183982683982685
9161,4,0,0,0,2,0,0,6,0,8,2,0,1,4.0,1,1,0,0,4,3,4,763,0.19914772727272728,0.4604166666666666
9162,5,0,0,0,0,0,0,4,0,0,0,0,1,4.0,1,3,0,0,1,1,4,162,0.36190476190476195,0.4507936507936508
9163,4,0,0,0,1,0,0,11,0,10,2,0,0,4.0,1,2,0,0,5,2,3,1264,0.10642168437622983,0.48138028638028646
9164,2,0,0,0,0,0,0,5,0,0,0,0,0,4.0,1,1,1,0,1,1,4,554,0.2833333333333333,0.525
9165,5,0,0,0,0,0,0,3,0,2,0,0,0,4.0,1,1,0,0,1,1,3,546,0.14375000000000004,0.45208333333333334
9166,5,0,0,0,0,0,0,13,0,6,2,0,2,4.0,1,1,3,0,9,6,3,214,0.5,0.6
9167,4,1,1,0,352,22,1,328,45,1015,798,517,772,3.5,0,2,34,0,7,1,3,740,0.34,0.37
9168,4,0,0,0,1,0,0,37,0,13,6,1,8,4.0,1,1,1,0,37,37,4,386,-0.2,0.42500000000000004
9169,5,1,0,0,0,0,0,6,0,5,1,0,2,4.0,1,1,23,0,6,6,3,1251,0.3280011655011655,0.4881410256410256
9170,5,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0,2,0,0,1,1,5,321,0.31142857142857144,0.44761904761904764
9171,5,0,0,0,4,0,0,2,0,0,0,0,0,4.0,1,2,4,0,1,1,3,214,0.0,0.0
9172,4,0,0,0,0,0,0,1,0,1,1,0,2,4.0,1,1,3,0,1,1,4,3339,0.256342932429889,0.5264307673003324
9173,3,0,0,0,40,4,28,408,70,362,279,81,144,3.5,0,2,50,0,18,2,3,558,0.35833333333333334,0.8500000000000001
9174,3,0,0,0,0,1,0,10,0,1,0,0,0,4.0,0,2,1,0,6,3,3,409,0.24523809523809528,0.44761904761904764
9175,4,0,0,0,0,0,0,6,0,2,3,0,0,3.5,1,1,2,0,3,1,4,310,0.575,0.5847222222222221
9176,4,0,0,0,0,0,0,1,0,0,0,0,0,4.0,2,2,0,0,1,1,4,1968,0.3039015151515152,0.5887500000000001
9177,4,2,0,0,22,0,0,7,0,5,2,2,2,4.0,1,1,0,0,2,1,4,1394,-0.09351997209140066,0.609488923774638
9178,4,0,0,0,48,3,39,203,10,137,40,17,43,4.0,2,3,17,0,10,2,3,524,0.48333333333333334,0.6
9179,3,4,1,1,60,10,0,202,6,361,170,47,164,4.0,1,1,35,0,5,1,3,764,0.20769230769230773,0.5448717948717949
9180,5,3,3,3,39,3,7,79,2,168,86,18,119,4.0,1,1,7,0,13,1,4,1457,0.1861629811629812,0.5650928200928201
9181,4,0,0,0,0,0,0,7,0,1,0,0,5,4.0,1,1,0,0,4,1,3,201,0.5333333333333333,0.5000000000000001
9182,5,0,0,0,2,0,0,11,0,10,0,2,1,4.0,1,1,21,0,3,2,3,492,0.6199999999999999,0.62
9183,4,0,0,0,153,2,0,20,0,19,9,0,9,3.5,1,2,3,0,5,2,4,673,0.5875000000000001,0.6625
9184,1,0,0,0,0,0,0,3,2,2,0,0,0,4.0,1,1,0,0,1,1,3,401,0.075,0.39444444444444443
9185,3,1,2,1,83,5,0,137,10,232,97,37,98,4.0,1,2,53,0,6,1,3,852,0.21500000000000002,0.4498611111111111
9186,4,0,0,0,6,0,0,15,0,8,2,0,0,3.5,1,1,1,0,8,3,4,434,0.31607142857142856,0.44107142857142867
9187,4,0,0,0,14,0,0,4,1,4,1,0,0,4.0,0,2,5,0,2,1,4,785,0.17,0.36777777777777776
9188,4,0,0,0,5,0,0,20,4,37,6,2,6,4.0,1,1,53,0,6,1,4,468,0.0,0.1
9189,4,0,0,0,0,0,0,4,0,0,0,0,0,4.0,1,2,12,0,4,4,3,366,0.375,0.6666666666666666
9190,2,0,0,0,10,0,0,22,0,6,6,1,1,4.0,1,1,0,0,16,4,3,46,0.03333333333333333,0.08888888888888889
9191,5,0,0,0,0,0,0,2,0,0,0,0,0,4.5,1,1,0,0,2,2,3,505,0.35714285714285715,0.5047619047619049
9192,4,0,0,0,4,0,2,45,0,40,10,4,8,4.0,1,2,11,0,8,2,3,902,0.30246212121212124,0.4479166666666667
9193,5,0,0,0,1,0,0,3,0,0,0,0,0,4.0,1,1,0,0,2,1,5,588,0.19999999999999998,0.38333333333333336
9194,5,4,4,0,0,0,1,10,0,60,29,0,2,4.0,1,1,23,0,4,1,3,752,1.0,0.3
9195,5,0,0,0,0,0,0,7,0,1,0,0,0,4.0,1,1,1,0,3,1,3,290,0.20555555555555557,0.39444444444444443
9196,4,0,0,0,5,1,8,138,7,44,9,5,10,4.0,1,2,15,0,24,8,3,442,0.15224867724867724,0.6007275132275134
9197,4,0,0,0,44,1,27,44,1,26,20,17,24,4.0,1,1,1,0,13,4,4,349,0.5322222222222223,0.7659259259259259
9198,5,2,1,0,143,14,0,240,23,682,470,198,745,4.0,1,2,48,0,9,1,3,544,0.19345238095238093,0.5851190476190476
9199,5,0,0,0,0,0,0,5,0,1,1,0,1,4.0,1,1,44,0,2,1,4,440,0.36666666666666664,0.65
9200,3,0,1,1,39,5,4,165,1,104,46,19,72,4.0,1,1,32,0,5,1,3,857,0.12933333333333333,0.46525
9201,5,0,0,0,0,0,0,1,0,1,0,0,0,4.0,1,2,1,0,1,1,5,337,0.1169642857142857,0.30446428571428574
9202,4,0,0,0,0,0,0,4,0,3,0,0,2,3.5,1,1,0,0,2,1,3,890,-0.024074074074074064,0.45000000000000007
9203,2,0,0,1,0,0,0,2,0,1,1,0,1,4.0,0,3,17,0,2,2,2,229,-0.5,0.75
9204,5,0,0,1,81,6,0,233,1,225,127,68,53,4.0,1,1,20,0,25,1,4,785,0.3578869047619047,0.4757440476190476
9205,4,1,0,0,121,11,68,413,30,312,160,99,122,3.5,1,1,41,0,9,2,3,769,0.21111111111111114,0.6277777777777778
9206,4,0,0,0,0,0,0,1,0,0,0,0,0,3.5,1,1,0,0,1,1,4,397,0.22812500000000002,0.5677083333333333
9207,3,0,0,0,1,0,3,14,0,3,0,0,0,3.5,1,1,10,0,8,2,3,592,0.15625,0.6770833333333335
9208,4,0,0,0,24,4,0,78,2,122,25,9,21,4.0,1,1,36,0,9,1,3,1021,0.3632653061224489,0.5589002267573696
9209,2,0,0,0,0,0,0,2,0,0,0,0,0,3.5,1,1,0,0,1,1,3,655,-0.053571428571428555,0.5753968253968255
9210,2,0,0,0,0,0,0,2,0,1,0,0,0,4.0,1,1,0,0,1,1,1,2286,0.09507575757575758,0.5098958333333333
9211,5,0,0,0,0,0,0,4,0,1,1,0,0,4.0,1,1,0,0,4,4,3,219,0.3666666666666667,0.5666666666666667
9212,5,0,0,0,123,7,95,509,15,455,151,80,195,4.0,1,0,49,0,13,4,3,926,0.40623885918003566,0.5392156862745099
9213,5,0,0,0,0,0,0,5,0,2,1,0,1,4.0,1,0,1,0,2,1,4,844,0.15,0.34375
9214,3,0,0,0,0,0,0,5,0,1,0,0,0,3.5,1,2,15,0,4,2,4,1186,0.28744588744588745,0.41825396825396816
9215,3,0,0,0,5,0,1,43,1,25,5,4,11,4.0,1,1,26,0,5,1,3,500,0.21431972789115644,0.505578231292517
9216,1,0,0,0,0,0,0,3,0,0,0,0,0,4.0,1,0,13,0,2,1,3,267,0.1976190476190476,0.3261904761904762
9217,3,5,1,1,731,17,206,320,119,873,433,274,415,4.0,1,2,46,0,14,2,3,489,0.35000000000000003,0.4222222222222222
9218,4,0,0,0,1,0,0,18,0,13,3,1,3,3.5,0,2,25,0,2,1,3,627,0.31488511488511484,0.5593406593406592
9219,4,0,0,0,8,0,6,10,0,1,0,0,0,4.0,1,1,9,0,2,1,3,231,0.7250000000000001,0.525
9220,5,0,0,0,35,0,7,31,0,9,5,2,1,4.0,1,1,17,0,7,4,4,209,0.07500000000000002,0.63125
9221,3,1,1,0,13,0,87,9,0,10,5,2,3,4.0,1,1,3,0,2,1,4,945,0.3731481481481482,0.5902777777777778
9222,4,0,0,0,6,1,0,105,2,24,16,3,4,4.0,1,1,17,0,10,1,3,398,0.5333333333333333,0.5
9223,3,0,0,0,15,0,0,2,0,0,0,0,0,4.0,1,1,18,0,1,1,2,423,0.5121212121212121,0.5666666666666668
9224,4,0,0,0,106,3,8,261,51,306,140,199,82,3.5,1,1,1,0,8,1,3,572,0.19999999999999998,0.15
9225,4,0,0,0,3,0,0,14,1,3,2,0,2,4.0,1,2,17,0,3,1,3,425,0.407521645021645,0.525595238095238
9226,5,0,0,0,1,0,1,10,0,2,1,0,1,4.0,1,1,7,0,4,1,4,587,0.44727272727272727,0.64
9227,1,0,0,0,0,0,0,1,0,2,0,0,0,3.5,0,1,0,0,1,1,1,384,-0.025000000000000022,0.375
9228,5,0,0,0,2,0,0,5,0,0,0,1,3,4.0,1,2,0,0,4,2,4,254,0.55,0.65
9229,5,0,0,0,0,0,0,4,0,0,0,0,0,4.0,1,0,0,0,2,2,4,371,1.0,0.3
9230,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,0,2,0,0,1,1,1,2165,0.06333333333333332,0.41
9231,2,1,0,0,1,0,0,24,1,30,11,1,14,4.0,1,1,8,0,5,1,3,1254,-0.0035714285714285626,0.46369047619047615
9232,2,0,0,0,0,0,0,7,0,4,1,1,0,3.5,1,1,2,0,6,3,3,540,0.060011446886446884,0.3403205128205127
9233,1,1,0,0,6,0,14,20,3,16,0,0,7,3.5,1,1,15,0,4,2,2,534,-1.0,1.0
9234,4,0,1,0,82,3,17,384,24,390,224,85,115,4.0,1,2,63,0,13,1,3,470,0.5,0.5750000000000001
9235,5,0,0,0,0,0,0,2,0,2,0,0,0,3.5,1,1,0,0,2,2,3,347,0.5714285714285714,0.6357142857142856
9236,5,1,1,0,27,0,3,24,0,16,5,1,7,3.5,0,2,38,0,4,1,4,517,0.2456349206349206,0.44246031746031744
9237,4,0,0,0,0,0,0,5,0,2,1,0,0,4.0,1,1,20,0,1,1,3,261,0.125,0.15
9238,5,0,0,0,56,0,0,53,3,69,29,8,83,4.0,1,1,49,0,4,1,3,527,0.16376262626262628,0.5930555555555556
9239,3,1,1,1,82,6,0,342,66,457,285,88,159,4.0,1,1,41,0,7,1,3,694,0.25873015873015875,0.5101410934744267
9240,3,0,0,0,33,0,0,24,0,4,3,3,3,4.0,1,2,21,0,9,4,3,151,0.06666666666666665,0.7333333333333334
9241,5,0,0,0,0,0,0,4,0,1,0,0,0,4.0,1,0,1,0,3,2,5,654,-0.19353741496598634,0.6658163265306122
9242,1,1,0,0,2,0,0,4,0,4,0,0,0,4.0,1,1,9,0,2,1,1,250,-0.5666666666666665,0.5777777777777778
9243,4,1,1,0,798,89,365,723,126,2055,1116,2920,1215,3.5,1,1,9,0,8,1,3,1208,0.10258136924803594,0.3546950991395436
9244,3,1,1,0,41,4,20,104,3,107,38,12,38,4.0,1,2,23,0,11,2,3,1058,0.3165413533834586,0.4425438596491227
9245,3,0,0,0,0,0,0,6,0,0,0,0,0,4.0,1,2,7,0,3,2,3,140,0.5,0.5
9246,5,5,1,0,73,5,2,101,4,101,72,47,40,3.5,0,1,30,0,5,1,4,901,0.20784313725490194,0.5098039215686275
9247,2,0,0,0,13,6,0,227,8,152,68,21,58,3.5,0,2,36,0,13,2,3,613,0.06439393939393939,0.434090909090909
9248,5,0,0,0,0,0,0,4,0,0,0,0,0,4.0,2,2,22,0,3,2,5,787,0.27,0.5900000000000001
9249,3,0,0,0,9,0,30,22,0,6,5,2,6,4.0,1,1,9,0,4,2,4,325,0.2833333333333333,0.5791666666666666
9250,4,0,0,0,10,1,0,80,2,58,22,7,21,4.0,1,0,9,0,6,2,3,1048,0.04545454545454546,0.26071428571428573
9251,4,0,0,0,8,0,0,11,0,10,7,0,1,4.0,1,1,35,0,5,2,4,1046,0.39150856389986827,0.5974681598594642
9252,4,0,0,0,21,1,0,5,1,1,0,2,0,3.5,1,1,23,0,3,2,3,830,0.26754385964912275,0.3116059379217274
9253,5,0,0,0,1,0,0,17,0,46,5,1,1,3.5,0,1,1,0,4,1,3,244,0.16,0.5399999999999999
9254,4,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,1,0,0,2,2,4,369,0.5,0.5
9255,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,16,0,1,1,5,286,-0.16666666666666666,0.9166666666666666
9256,5,0,0,0,0,0,0,5,0,1,0,0,0,4.0,1,2,0,0,3,1,4,517,0.05555555555555556,0.37777777777777777
9257,3,0,0,0,0,0,0,16,0,7,0,1,6,4.5,0,2,28,0,4,2,3,858,0.12066666666666667,0.39711111111111114
9258,5,0,0,0,0,0,0,5,1,2,1,0,0,4.0,1,1,6,1,1,1,4,425,0.11666666666666665,0.6458333333333334
9259,4,0,0,0,0,0,0,5,0,0,0,0,0,4.0,1,1,0,0,2,1,3,201,0.35,0.6166666666666667
9260,5,0,0,0,0,0,0,3,0,2,0,0,0,4.0,1,2,0,0,2,1,5,458,0.26,0.42000000000000004
9261,4,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,4,687,0.26666666666666666,0.6022222222222222
9262,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,5,328,0.2,0.2833333333333333
9263,4,0,0,0,0,0,0,6,0,0,0,0,0,4.0,1,0,0,0,6,6,4,314,0.75,0.675
9264,2,0,0,0,0,0,0,5,0,10,0,0,1,4.0,1,3,9,0,4,2,3,415,0.06363636363636366,0.5651515151515152
9265,3,0,0,0,0,0,0,12,0,0,0,0,0,3.5,1,2,21,0,11,6,3,184,0.5,0.5
9266,4,0,0,0,5,0,0,24,0,1,1,2,1,4.0,1,1,0,0,2,1,4,371,0.625,0.625
9267,1,9,1,4,1,0,0,6,0,14,2,0,6,4.0,1,2,28,0,2,2,3,2754,0.08842682140554475,0.4147999754382734
9268,3,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,0,0,0,1,1,3,1087,0.085,0.4458333333333333
9269,5,0,0,0,2,1,0,10,0,1,0,0,1,3.5,0,1,26,0,2,1,4,262,0.55,0.6125
9270,4,0,0,0,1,1,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,4,103,0.26666666666666666,0.9166666666666666
9271,5,0,0,0,0,0,0,2,0,0,0,0,0,3.5,1,1,0,0,1,1,3,220,0.6583333333333333,0.4416666666666667
9272,4,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,4,217,0.3840909090909091,0.5125
9273,4,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,1,0,0,2,2,2,532,0.18125000000000002,0.7625000000000001
9274,4,0,0,0,3,0,0,10,0,6,1,0,0,4.0,1,2,11,0,8,2,4,630,0.5,0.45
9275,5,0,0,0,0,0,0,9,1,9,2,0,2,4.0,1,2,1,0,3,1,3,592,0.30613636363636365,0.5404545454545454
9276,5,1,1,0,1,0,1,17,0,19,4,1,3,3.5,0,2,23,0,6,2,4,1014,0.3375,0.75
9277,3,2,1,0,2576,96,226,1021,101,2995,2487,943,1590,3.0,0,2,24,0,30,2,3,547,0.34333333333333327,0.4966666666666667
